x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,y
0.98992,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98992,0.98992,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98992,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98992,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98992,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98992,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98992,0.98985,0.98985,0.98985,0.98985,0.98985,0.98985,0.98992,0.98985,0.98985,0.98985,0.98985,0.98985,0.98992,0.98985,0.98985,0.98985,0.98985,0.98992,0.98985,0.98985,0.98985,0.98992,0.98985,0.98985,0.98992,0.98985,0.98992,0.10051,0.015102,0.0025191,0.00044109,7.95E-05,1.51E-05,5.41E-06,1.51E-05,7.95E-05,0.00044109,0.0025191,0.015102,0.10051,0.10051,0.2
0.98888,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98888,0.98888,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98888,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98888,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98888,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98888,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98888,0.98879,0.98879,0.98879,0.98879,0.98879,0.98879,0.98888,0.98879,0.98879,0.98879,0.98879,0.98879,0.98888,0.98879,0.98879,0.98879,0.98879,0.98888,0.98879,0.98879,0.98879,0.98888,0.98879,0.98879,0.98888,0.98879,0.98888,0.10559,0.016662,0.0029185,0.00053661,0.0001016,2.03E-05,7.62E-06,2.03E-05,0.0001016,0.00053661,0.0029185,0.016662,0.10559,0.10559,0.21
0.98779,0.98768,0.98767,0.98767,0.98767,0.98767,0.98767,0.98767,0.98767,0.98767,0.98767,0.98768,0.98779,0.98779,0.98768,0.98767,0.98767,0.98767,0.98767,0.98767,0.98767,0.98767,0.98767,0.98767,0.98768,0.98779,0.98768,0.98767,0.98767,0.98767,0.98767,0.98767,0.98767,0.98767,0.98767,0.98767,0.98779,0.98768,0.98767,0.98767,0.98767,0.98767,0.98767,0.98767,0.98767,0.98767,0.98779,0.98768,0.98767,0.98767,0.98767,0.98767,0.98767,0.98767,0.98767,0.98779,0.98768,0.98767,0.98767,0.98767,0.98767,0.98767,0.98767,0.98779,0.98768,0.98767,0.98767,0.98767,0.98767,0.98767,0.98779,0.98768,0.98767,0.98767,0.98767,0.98767,0.98779,0.98768,0.98767,0.98767,0.98767,0.98779,0.98768,0.98767,0.98767,0.98779,0.98768,0.98767,0.98779,0.98768,0.98779,0.11068,0.0183,0.0033584,0.00064695,0.00012837,2.69E-05,1.06E-05,2.69E-05,0.00012837,0.00064695,0.0033584,0.0183,0.11068,0.11068,0.22
0.98664,0.98651,0.9865,0.9865,0.9865,0.9865,0.9865,0.9865,0.9865,0.9865,0.9865,0.98651,0.98664,0.98664,0.98651,0.9865,0.9865,0.9865,0.9865,0.9865,0.9865,0.9865,0.9865,0.9865,0.98651,0.98664,0.98651,0.9865,0.9865,0.9865,0.9865,0.9865,0.9865,0.9865,0.9865,0.9865,0.98664,0.98651,0.9865,0.9865,0.9865,0.9865,0.9865,0.9865,0.9865,0.9865,0.98664,0.98651,0.9865,0.9865,0.9865,0.9865,0.9865,0.9865,0.9865,0.98664,0.98651,0.9865,0.9865,0.9865,0.9865,0.9865,0.9865,0.98664,0.98651,0.9865,0.9865,0.9865,0.9865,0.9865,0.98664,0.98651,0.9865,0.9865,0.9865,0.9865,0.98664,0.98651,0.9865,0.9865,0.9865,0.98664,0.98651,0.9865,0.9865,0.98664,0.98651,0.9865,0.98664,0.98651,0.98664,0.11578,0.020017,0.0038409,0.00077359,0.00016053,3.53E-05,1.44E-05,3.53E-05,0.00016053,0.00077359,0.0038409,0.020017,0.11578,0.11578,0.23
0.98544,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98544,0.98544,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98544,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98544,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98544,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98544,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98544,0.98528,0.98528,0.98528,0.98528,0.98528,0.98528,0.98544,0.98528,0.98528,0.98528,0.98528,0.98528,0.98544,0.98528,0.98528,0.98528,0.98528,0.98544,0.98528,0.98528,0.98528,0.98544,0.98528,0.98528,0.98544,0.98528,0.98544,0.12088,0.021813,0.0043681,0.00091809,0.00019888,4.59E-05,1.95E-05,4.59E-05,0.00019888,0.00091809,0.0043681,0.021813,0.12088,0.12088,0.24
0.98419,0.984,0.984,0.98399,0.98399,0.98399,0.98399,0.98399,0.98399,0.98399,0.984,0.984,0.98419,0.98419,0.984,0.984,0.98399,0.98399,0.98399,0.98399,0.98399,0.98399,0.98399,0.984,0.984,0.98419,0.984,0.984,0.98399,0.98399,0.98399,0.98399,0.98399,0.98399,0.98399,0.984,0.98419,0.984,0.984,0.98399,0.98399,0.98399,0.98399,0.98399,0.98399,0.98399,0.98419,0.984,0.984,0.98399,0.98399,0.98399,0.98399,0.98399,0.98399,0.98419,0.984,0.984,0.98399,0.98399,0.98399,0.98399,0.98399,0.98419,0.984,0.984,0.98399,0.98399,0.98399,0.98399,0.98419,0.984,0.984,0.98399,0.98399,0.98399,0.98419,0.984,0.984,0.98399,0.98399,0.98419,0.984,0.984,0.98399,0.98419,0.984,0.984,0.98419,0.984,0.98419,0.126,0.023689,0.0049419,0.0010821,0.00024428,5.89E-05,2.59E-05,5.89E-05,0.00024428,0.0010821,0.0049419,0.023689,0.126,0.126,0.25
0.98288,0.98266,0.98265,0.98265,0.98265,0.98265,0.98265,0.98265,0.98265,0.98265,0.98265,0.98266,0.98288,0.98288,0.98266,0.98265,0.98265,0.98265,0.98265,0.98265,0.98265,0.98265,0.98265,0.98265,0.98266,0.98288,0.98266,0.98265,0.98265,0.98265,0.98265,0.98265,0.98265,0.98265,0.98265,0.98265,0.98288,0.98266,0.98265,0.98265,0.98265,0.98265,0.98265,0.98265,0.98265,0.98265,0.98288,0.98266,0.98265,0.98265,0.98265,0.98265,0.98265,0.98265,0.98265,0.98288,0.98266,0.98265,0.98265,0.98265,0.98265,0.98265,0.98265,0.98288,0.98266,0.98265,0.98265,0.98265,0.98265,0.98265,0.98288,0.98266,0.98265,0.98265,0.98265,0.98265,0.98288,0.98266,0.98265,0.98265,0.98265,0.98288,0.98266,0.98265,0.98265,0.98288,0.98266,0.98265,0.98288,0.98266,0.98288,0.13113,0.025645,0.0055646,0.0012673,0.00029769,7.49E-05,3.42E-05,7.49E-05,0.00029769,0.0012673,0.0055646,0.025645,0.13113,0.13113,0.26
0.98152,0.98126,0.98125,0.98125,0.98125,0.98125,0.98125,0.98125,0.98125,0.98125,0.98125,0.98126,0.98152,0.98152,0.98126,0.98125,0.98125,0.98125,0.98125,0.98125,0.98125,0.98125,0.98125,0.98125,0.98126,0.98152,0.98126,0.98125,0.98125,0.98125,0.98125,0.98125,0.98125,0.98125,0.98125,0.98125,0.98152,0.98126,0.98125,0.98125,0.98125,0.98125,0.98125,0.98125,0.98125,0.98125,0.98152,0.98126,0.98125,0.98125,0.98125,0.98125,0.98125,0.98125,0.98125,0.98152,0.98126,0.98125,0.98125,0.98125,0.98125,0.98125,0.98125,0.98152,0.98126,0.98125,0.98125,0.98125,0.98125,0.98125,0.98152,0.98126,0.98125,0.98125,0.98125,0.98125,0.98152,0.98126,0.98125,0.98125,0.98125,0.98152,0.98126,0.98125,0.98125,0.98152,0.98126,0.98125,0.98152,0.98126,0.98152,0.13627,0.027681,0.0062383,0.0014756,0.00036014,9.45E-05,4.46E-05,9.45E-05,0.00036014,0.0014756,0.0062383,0.027681,0.13627,0.13627,0.27
0.9801,0.97981,0.9798,0.9798,0.9798,0.9798,0.9798,0.9798,0.9798,0.9798,0.9798,0.97981,0.9801,0.9801,0.97981,0.9798,0.9798,0.9798,0.9798,0.9798,0.9798,0.9798,0.9798,0.9798,0.97981,0.9801,0.97981,0.9798,0.9798,0.9798,0.9798,0.9798,0.9798,0.9798,0.9798,0.9798,0.9801,0.97981,0.9798,0.9798,0.9798,0.9798,0.9798,0.9798,0.9798,0.9798,0.9801,0.97981,0.9798,0.9798,0.9798,0.9798,0.9798,0.9798,0.9798,0.9801,0.97981,0.9798,0.9798,0.9798,0.9798,0.9798,0.9798,0.9801,0.97981,0.9798,0.9798,0.9798,0.9798,0.9798,0.9801,0.97981,0.9798,0.9798,0.9798,0.9798,0.9801,0.97981,0.9798,0.9798,0.9798,0.9801,0.97981,0.9798,0.9798,0.9801,0.97981,0.9798,0.9801,0.97981,0.9801,0.14141,0.029798,0.0069651,0.0017087,0.00043276,0.00011817,5.75E-05,0.00011817,0.00043276,0.0017087,0.0069651,0.029798,0.14141,0.14141,0.28
0.97863,0.97829,0.97828,0.97828,0.97828,0.97828,0.97828,0.97828,0.97828,0.97828,0.97828,0.97829,0.97863,0.97863,0.97829,0.97828,0.97828,0.97828,0.97828,0.97828,0.97828,0.97828,0.97828,0.97828,0.97829,0.97863,0.97829,0.97828,0.97828,0.97828,0.97828,0.97828,0.97828,0.97828,0.97828,0.97828,0.97863,0.97829,0.97828,0.97828,0.97828,0.97828,0.97828,0.97828,0.97828,0.97828,0.97863,0.97829,0.97828,0.97828,0.97828,0.97828,0.97828,0.97828,0.97828,0.97863,0.97829,0.97828,0.97828,0.97828,0.97828,0.97828,0.97828,0.97863,0.97829,0.97828,0.97828,0.97828,0.97828,0.97828,0.97863,0.97829,0.97828,0.97828,0.97828,0.97828,0.97863,0.97829,0.97828,0.97828,0.97828,0.97863,0.97829,0.97828,0.97828,0.97863,0.97829,0.97828,0.97863,0.97829,0.97863,0.14657,0.031997,0.0077472,0.0019687,0.00051677,0.00014674,7.37E-05,0.00014674,0.00051677,0.0019687,0.0077472,0.031997,0.14657,0.14657,0.29
0.97711,0.97671,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.97671,0.97711,0.97711,0.97671,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.97671,0.97711,0.97671,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.97711,0.97671,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.97711,0.97671,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.97711,0.97671,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.97711,0.97671,0.9767,0.9767,0.9767,0.9767,0.9767,0.97711,0.97671,0.9767,0.9767,0.9767,0.9767,0.97711,0.97671,0.9767,0.9767,0.9767,0.97711,0.97671,0.9767,0.9767,0.97711,0.97671,0.9767,0.97711,0.97671,0.97711,0.15175,0.034278,0.0085869,0.0022577,0.00061352,0.00018095,9.35E-05,0.00018095,0.00061352,0.0022577,0.0085869,0.034278,0.15175,0.15175,0.3
0.97552,0.97508,0.97506,0.97506,0.97506,0.97506,0.97506,0.97506,0.97506,0.97506,0.97506,0.97508,0.97552,0.97552,0.97508,0.97506,0.97506,0.97506,0.97506,0.97506,0.97506,0.97506,0.97506,0.97506,0.97508,0.97552,0.97508,0.97506,0.97506,0.97506,0.97506,0.97506,0.97506,0.97506,0.97506,0.97506,0.97552,0.97508,0.97506,0.97506,0.97506,0.97506,0.97506,0.97506,0.97506,0.97506,0.97552,0.97508,0.97506,0.97506,0.97506,0.97506,0.97506,0.97506,0.97506,0.97552,0.97508,0.97506,0.97506,0.97506,0.97506,0.97506,0.97506,0.97552,0.97508,0.97506,0.97506,0.97506,0.97506,0.97506,0.97552,0.97508,0.97506,0.97506,0.97506,0.97506,0.97552,0.97508,0.97506,0.97506,0.97506,0.97552,0.97508,0.97506,0.97506,0.97552,0.97508,0.97506,0.97552,0.97508,0.97552,0.15693,0.036641,0.0094863,0.0025778,0.00072444,0.00022169,0.00011782,0.00022169,0.00072444,0.0025778,0.0094863,0.036641,0.15693,0.15693,0.31
0.97389,0.97338,0.97336,0.97335,0.97335,0.97335,0.97335,0.97335,0.97335,0.97335,0.97336,0.97338,0.97389,0.97389,0.97338,0.97336,0.97335,0.97335,0.97335,0.97335,0.97335,0.97335,0.97335,0.97336,0.97338,0.97389,0.97338,0.97336,0.97335,0.97335,0.97335,0.97335,0.97335,0.97335,0.97335,0.97336,0.97389,0.97338,0.97336,0.97335,0.97335,0.97335,0.97335,0.97335,0.97335,0.97335,0.97389,0.97338,0.97336,0.97335,0.97335,0.97335,0.97335,0.97335,0.97335,0.97389,0.97338,0.97336,0.97335,0.97335,0.97335,0.97335,0.97335,0.97389,0.97338,0.97336,0.97335,0.97335,0.97335,0.97335,0.97389,0.97338,0.97336,0.97335,0.97335,0.97335,0.97389,0.97338,0.97336,0.97335,0.97335,0.97389,0.97338,0.97336,0.97335,0.97389,0.97338,0.97336,0.97389,0.97338,0.97389,0.16213,0.039088,0.010448,0.0029313,0.00085108,0.00026997,0.00014737,0.00026997,0.00085108,0.0029313,0.010448,0.039088,0.16213,0.16213,0.32
0.97219,0.97161,0.97159,0.97159,0.97159,0.97159,0.97159,0.97159,0.97159,0.97159,0.97159,0.97161,0.97219,0.97219,0.97161,0.97159,0.97159,0.97159,0.97159,0.97159,0.97159,0.97159,0.97159,0.97159,0.97161,0.97219,0.97161,0.97159,0.97159,0.97159,0.97159,0.97159,0.97159,0.97159,0.97159,0.97159,0.97219,0.97161,0.97159,0.97159,0.97159,0.97159,0.97159,0.97159,0.97159,0.97159,0.97219,0.97161,0.97159,0.97159,0.97159,0.97159,0.97159,0.97159,0.97159,0.97219,0.97161,0.97159,0.97159,0.97159,0.97159,0.97159,0.97159,0.97219,0.97161,0.97159,0.97159,0.97159,0.97159,0.97159,0.97219,0.97161,0.97159,0.97159,0.97159,0.97159,0.97219,0.97161,0.97159,0.97159,0.97159,0.97219,0.97161,0.97159,0.97159,0.97219,0.97161,0.97159,0.97219,0.97161,0.97219,0.16734,0.041618,0.011474,0.0033204,0.00099514,0.0003269,0.00018308,0.0003269,0.00099514,0.0033204,0.011474,0.041618,0.16734,0.16734,0.33
0.97044,0.96979,0.96976,0.96976,0.96976,0.96976,0.96976,0.96976,0.96976,0.96976,0.96976,0.96979,0.97044,0.97044,0.96979,0.96976,0.96976,0.96976,0.96976,0.96976,0.96976,0.96976,0.96976,0.96976,0.96979,0.97044,0.96979,0.96976,0.96976,0.96976,0.96976,0.96976,0.96976,0.96976,0.96976,0.96976,0.97044,0.96979,0.96976,0.96976,0.96976,0.96976,0.96976,0.96976,0.96976,0.96976,0.97044,0.96979,0.96976,0.96976,0.96976,0.96976,0.96976,0.96976,0.96976,0.97044,0.96979,0.96976,0.96976,0.96976,0.96976,0.96976,0.96976,0.97044,0.96979,0.96976,0.96976,0.96976,0.96976,0.96976,0.97044,0.96979,0.96976,0.96976,0.96976,0.96976,0.97044,0.96979,0.96976,0.96976,0.96976,0.97044,0.96979,0.96976,0.96976,0.97044,0.96979,0.96976,0.97044,0.96979,0.97044,0.17257,0.044232,0.012566,0.0037477,0.0011584,0.00039374,0.00022599,0.00039374,0.0011584,0.0037477,0.012566,0.044232,0.17257,0.17257,0.34
0.96863,0.9679,0.96786,0.96786,0.96786,0.96786,0.96786,0.96786,0.96786,0.96786,0.96786,0.9679,0.96863,0.96863,0.9679,0.96786,0.96786,0.96786,0.96786,0.96786,0.96786,0.96786,0.96786,0.96786,0.9679,0.96863,0.9679,0.96786,0.96786,0.96786,0.96786,0.96786,0.96786,0.96786,0.96786,0.96786,0.96863,0.9679,0.96786,0.96786,0.96786,0.96786,0.96786,0.96786,0.96786,0.96786,0.96863,0.9679,0.96786,0.96786,0.96786,0.96786,0.96786,0.96786,0.96786,0.96863,0.9679,0.96786,0.96786,0.96786,0.96786,0.96786,0.96786,0.96863,0.9679,0.96786,0.96786,0.96786,0.96786,0.96786,0.96863,0.9679,0.96786,0.96786,0.96786,0.96786,0.96863,0.9679,0.96786,0.96786,0.96786,0.96863,0.9679,0.96786,0.96786,0.96863,0.9679,0.96786,0.96863,0.9679,0.96863,0.17781,0.046932,0.013728,0.0042157,0.0013429,0.00047188,0.0002773,0.00047188,0.0013429,0.0042157,0.013728,0.046932,0.17781,0.17781,0.35
0.96677,0.96594,0.9659,0.96589,0.96589,0.96589,0.96589,0.96589,0.96589,0.96589,0.9659,0.96594,0.96677,0.96677,0.96594,0.9659,0.96589,0.96589,0.96589,0.96589,0.96589,0.96589,0.96589,0.9659,0.96594,0.96677,0.96594,0.9659,0.96589,0.96589,0.96589,0.96589,0.96589,0.96589,0.96589,0.9659,0.96677,0.96594,0.9659,0.96589,0.96589,0.96589,0.96589,0.96589,0.96589,0.96589,0.96677,0.96594,0.9659,0.96589,0.96589,0.96589,0.96589,0.96589,0.96589,0.96677,0.96594,0.9659,0.96589,0.96589,0.96589,0.96589,0.96589,0.96677,0.96594,0.9659,0.96589,0.96589,0.96589,0.96589,0.96677,0.96594,0.9659,0.96589,0.96589,0.96589,0.96677,0.96594,0.9659,0.96589,0.96589,0.96677,0.96594,0.9659,0.96589,0.96677,0.96594,0.9659,0.96677,0.96594,0.96677,0.18307,0.049717,0.014961,0.0047271,0.0015507,0.00056287,0.00033834,0.00056287,0.0015507,0.0047271,0.014961,0.049717,0.18307,0.18307,0.36
0.96484,0.96392,0.96387,0.96386,0.96386,0.96386,0.96386,0.96386,0.96386,0.96386,0.96387,0.96392,0.96484,0.96484,0.96392,0.96387,0.96386,0.96386,0.96386,0.96386,0.96386,0.96386,0.96386,0.96387,0.96392,0.96484,0.96392,0.96387,0.96386,0.96386,0.96386,0.96386,0.96386,0.96386,0.96386,0.96387,0.96484,0.96392,0.96387,0.96386,0.96386,0.96386,0.96386,0.96386,0.96386,0.96386,0.96484,0.96392,0.96387,0.96386,0.96386,0.96386,0.96386,0.96386,0.96386,0.96484,0.96392,0.96387,0.96386,0.96386,0.96386,0.96386,0.96386,0.96484,0.96392,0.96387,0.96386,0.96386,0.96386,0.96386,0.96484,0.96392,0.96387,0.96386,0.96386,0.96386,0.96484,0.96392,0.96387,0.96386,0.96386,0.96484,0.96392,0.96387,0.96386,0.96484,0.96392,0.96387,0.96484,0.96392,0.96484,0.18834,0.052589,0.016268,0.0052846,0.001784,0.00066842,0.00041062,0.00066842,0.001784,0.0052846,0.016268,0.052589,0.18834,0.18834,0.37
0.96286,0.96183,0.96177,0.96176,0.96176,0.96176,0.96176,0.96176,0.96176,0.96176,0.96177,0.96183,0.96286,0.96286,0.96183,0.96177,0.96176,0.96176,0.96176,0.96176,0.96176,0.96176,0.96176,0.96177,0.96183,0.96286,0.96183,0.96177,0.96176,0.96176,0.96176,0.96176,0.96176,0.96176,0.96176,0.96177,0.96286,0.96183,0.96177,0.96176,0.96176,0.96176,0.96176,0.96176,0.96176,0.96176,0.96286,0.96183,0.96177,0.96176,0.96176,0.96176,0.96176,0.96176,0.96176,0.96286,0.96183,0.96177,0.96176,0.96176,0.96176,0.96176,0.96176,0.96286,0.96183,0.96177,0.96176,0.96176,0.96176,0.96176,0.96286,0.96183,0.96177,0.96176,0.96176,0.96176,0.96286,0.96183,0.96177,0.96176,0.96176,0.96286,0.96183,0.96177,0.96176,0.96286,0.96183,0.96177,0.96286,0.96183,0.96286,0.19363,0.055548,0.017652,0.0058912,0.0020453,0.00079044,0.00049582,0.00079044,0.0020453,0.0058912,0.017652,0.055548,0.19363,0.19363,0.38
0.96082,0.95967,0.9596,0.95959,0.95959,0.95959,0.95959,0.95959,0.95959,0.95959,0.9596,0.95967,0.96082,0.96082,0.95967,0.9596,0.95959,0.95959,0.95959,0.95959,0.95959,0.95959,0.95959,0.9596,0.95967,0.96082,0.95967,0.9596,0.95959,0.95959,0.95959,0.95959,0.95959,0.95959,0.95959,0.9596,0.96082,0.95967,0.9596,0.95959,0.95959,0.95959,0.95959,0.95959,0.95959,0.95959,0.96082,0.95967,0.9596,0.95959,0.95959,0.95959,0.95959,0.95959,0.95959,0.96082,0.95967,0.9596,0.95959,0.95959,0.95959,0.95959,0.95959,0.96082,0.95967,0.9596,0.95959,0.95959,0.95959,0.95959,0.96082,0.95967,0.9596,0.95959,0.95959,0.95959,0.96082,0.95967,0.9596,0.95959,0.95959,0.96082,0.95967,0.9596,0.95959,0.96082,0.95967,0.9596,0.96082,0.95967,0.96082,0.19894,0.058595,0.019115,0.0065498,0.0023372,0.00093103,0.00059585,0.00093103,0.0023372,0.0065498,0.019115,0.058595,0.19894,0.19894,0.39
0.95871,0.95744,0.95736,0.95735,0.95735,0.95735,0.95735,0.95735,0.95735,0.95735,0.95736,0.95744,0.95871,0.95871,0.95744,0.95736,0.95735,0.95735,0.95735,0.95735,0.95735,0.95735,0.95735,0.95736,0.95744,0.95871,0.95744,0.95736,0.95735,0.95735,0.95735,0.95735,0.95735,0.95735,0.95735,0.95736,0.95871,0.95744,0.95736,0.95735,0.95735,0.95735,0.95735,0.95735,0.95735,0.95735,0.95871,0.95744,0.95736,0.95735,0.95735,0.95735,0.95735,0.95735,0.95735,0.95871,0.95744,0.95736,0.95735,0.95735,0.95735,0.95735,0.95735,0.95871,0.95744,0.95736,0.95735,0.95735,0.95735,0.95735,0.95871,0.95744,0.95736,0.95735,0.95735,0.95735,0.95871,0.95744,0.95736,0.95735,0.95735,0.95871,0.95744,0.95736,0.95735,0.95871,0.95744,0.95736,0.95871,0.95744,0.95871,0.20426,0.061731,0.02066,0.0072638,0.0026625,0.0010925,0.00071281,0.0010925,0.0026625,0.0072638,0.02066,0.061731,0.20426,0.20426,0.4
0.95655,0.95514,0.95504,0.95503,0.95503,0.95503,0.95503,0.95503,0.95503,0.95503,0.95504,0.95514,0.95655,0.95655,0.95514,0.95504,0.95503,0.95503,0.95503,0.95503,0.95503,0.95503,0.95503,0.95504,0.95514,0.95655,0.95514,0.95504,0.95503,0.95503,0.95503,0.95503,0.95503,0.95503,0.95503,0.95504,0.95655,0.95514,0.95504,0.95503,0.95503,0.95503,0.95503,0.95503,0.95503,0.95503,0.95655,0.95514,0.95504,0.95503,0.95503,0.95503,0.95503,0.95503,0.95503,0.95655,0.95514,0.95504,0.95503,0.95503,0.95503,0.95503,0.95503,0.95655,0.95514,0.95504,0.95503,0.95503,0.95503,0.95503,0.95655,0.95514,0.95504,0.95503,0.95503,0.95503,0.95655,0.95514,0.95504,0.95503,0.95503,0.95655,0.95514,0.95504,0.95503,0.95655,0.95514,0.95504,0.95655,0.95514,0.95655,0.20961,0.064956,0.022289,0.0080363,0.0030243,0.0012774,0.00084907,0.0012774,0.0030243,0.0080363,0.022289,0.064956,0.20961,0.20961,0.41
0.95432,0.95277,0.95265,0.95264,0.95264,0.95264,0.95264,0.95264,0.95264,0.95264,0.95265,0.95277,0.95432,0.95432,0.95277,0.95265,0.95264,0.95264,0.95264,0.95264,0.95264,0.95264,0.95264,0.95265,0.95277,0.95432,0.95277,0.95265,0.95264,0.95264,0.95264,0.95264,0.95264,0.95264,0.95264,0.95265,0.95432,0.95277,0.95265,0.95264,0.95264,0.95264,0.95264,0.95264,0.95264,0.95264,0.95432,0.95277,0.95265,0.95264,0.95264,0.95264,0.95264,0.95264,0.95264,0.95432,0.95277,0.95265,0.95264,0.95264,0.95264,0.95264,0.95264,0.95432,0.95277,0.95265,0.95264,0.95264,0.95264,0.95264,0.95432,0.95277,0.95265,0.95264,0.95264,0.95264,0.95432,0.95277,0.95265,0.95264,0.95264,0.95432,0.95277,0.95265,0.95264,0.95432,0.95277,0.95265,0.95432,0.95277,0.95432,0.21497,0.068273,0.024005,0.0088709,0.0034257,0.0014886,0.0010072,0.0014886,0.0034257,0.0088709,0.024005,0.068273,0.21497,0.21497,0.42
0.95203,0.95032,0.95019,0.95017,0.95017,0.95017,0.95017,0.95017,0.95017,0.95017,0.95019,0.95032,0.95203,0.95203,0.95032,0.95019,0.95017,0.95017,0.95017,0.95017,0.95017,0.95017,0.95017,0.95019,0.95032,0.95203,0.95032,0.95019,0.95017,0.95017,0.95017,0.95017,0.95017,0.95017,0.95017,0.95019,0.95203,0.95032,0.95019,0.95017,0.95017,0.95017,0.95017,0.95017,0.95017,0.95017,0.95203,0.95032,0.95019,0.95017,0.95017,0.95017,0.95017,0.95017,0.95017,0.95203,0.95032,0.95019,0.95017,0.95017,0.95017,0.95017,0.95017,0.95203,0.95032,0.95019,0.95017,0.95017,0.95017,0.95017,0.95203,0.95032,0.95019,0.95017,0.95017,0.95017,0.95203,0.95032,0.95019,0.95017,0.95017,0.95203,0.95032,0.95019,0.95017,0.95203,0.95032,0.95019,0.95203,0.95032,0.95203,0.22035,0.071681,0.025812,0.0097712,0.0038703,0.0017291,0.0011902,0.0017291,0.0038703,0.0097712,0.025812,0.071681,0.22035,0.22035,0.43
0.94968,0.9478,0.94764,0.94763,0.94762,0.94762,0.94762,0.94762,0.94762,0.94763,0.94764,0.9478,0.94968,0.94968,0.9478,0.94764,0.94763,0.94762,0.94762,0.94762,0.94762,0.94762,0.94763,0.94764,0.9478,0.94968,0.9478,0.94764,0.94763,0.94762,0.94762,0.94762,0.94762,0.94762,0.94763,0.94764,0.94968,0.9478,0.94764,0.94763,0.94762,0.94762,0.94762,0.94762,0.94762,0.94763,0.94968,0.9478,0.94764,0.94763,0.94762,0.94762,0.94762,0.94762,0.94762,0.94968,0.9478,0.94764,0.94763,0.94762,0.94762,0.94762,0.94762,0.94968,0.9478,0.94764,0.94763,0.94762,0.94762,0.94762,0.94968,0.9478,0.94764,0.94763,0.94762,0.94762,0.94968,0.9478,0.94764,0.94763,0.94762,0.94968,0.9478,0.94764,0.94763,0.94968,0.9478,0.94764,0.94968,0.9478,0.94968,0.22576,0.075183,0.027712,0.010741,0.0043618,0.0020023,0.0014012,0.0020023,0.0043618,0.010741,0.027712,0.075183,0.22576,0.22576,0.44
